customer_id,log_transaction_amount,log_transaction_amount_bin_10
C0081,5.563485389117479,6
C0033,6.518645687233539,9
C0034,6.188243588990863,8
C0032,6.759510458518136,9
C0002,2.818995095053937,0
C0051,6.427620502536943,8
C0086,6.787416480143597,9
C0014,4.889295942237095,5
C0081,6.313221906142662,8
C0076,6.626134797908952,9
C0038,6.79251276346986,9
C0056,6.306257038606333,8
C0036,6.84183981028724,9
C0054,4.500476114873425,4
C0078,5.289579300604752,6
C0019,6.841412464419047,9
C0054,6.434610722183835,8
C0079,5.6017497490910495,7
C0051,6.885100588417331,9
C0002,6.374615877619562,8
C0022,6.801850170616173,9
C0087,5.986276110418858,7
C0098,6.571708951648685,9
C0052,6.4220449426945425,8
C0055,6.524575009051816,9
C0035,4.338466519921502,4
C0031,6.374598834731133,8
C0043,3.575710756008298,2
C0058,5.798759265559288,7
C0038,6.885284695854769,9
C0094,4.942713277610797,5
C0079,5.846727750641299,7
C0030,5.804230945953007,7
C0043,6.371611847231857,8
C0010,4.107260787488647,3
C0083,5.685923956354888,7
C0016,5.634503848059433,7
C0093,6.123807734095696,8
C0036,6.471372095238777,9
C0003,6.145408062621053,8
C0080,5.910010427193966,7
C0093,5.946179482892298,7
C0002,4.483793199821491,4
C0084,5.094424819825939,5
C0064,6.712786076850818,9
C0001,6.426714969018838,8
C0062,5.594488306395724,7
C0021,4.75298656068231,5
C0042,6.67914682223686,9
C0047,5.141780508727809,6
C0052,5.8100325944988604,7
C0095,6.633647326557474,9
C0028,6.125142803947428,8
C0038,6.706091868719436,9
C0093,6.484284028931229,9
C0079,6.869710673942491,9
C0091,4.0516110196351995,3
C0015,5.39367299986479,6
C0021,6.236760903063325,8
C0028,5.769663843769714,7
C0086,5.162898479440301,6
C0089,6.654307147403072,9
C0003,6.819666958660792,9
C0091,5.6115940836612985,7
C0079,6.708389287578924,9
C0045,6.006944117956368,7
C0029,6.8635734799678625,9
C0017,6.892265936086004,9
C0095,6.0842715966941885,8
C0024,5.497659907676295,6
C0058,6.5378937732392295,9
C0005,5.621270053081737,7
C0066,6.619352947205873,9
C0076,6.8659223569801755,9
C0059,3.4210000089583352,2
C0080,5.580748175217117,7
C0031,6.010678766031786,7
C0082,6.323318995279638,8
C0093,6.893270884781163,9
C0037,4.536784273121627,4
C0033,5.807060824109703,7
C0005,6.786637940711873,9
C0096,4.701389043728634,5
C0028,6.236036853835485,8
C0023,6.486054075933385,9
C0029,5.402542237605569,6
C0024,5.895118831321297,7
C0033,6.027121224316017,8
C0098,6.372944292465635,8
C0020,6.650718796644743,9
C0022,6.4821129734351555,9
C0020,6.619659787751255,9
C0014,6.835496365496058,9
C0064,6.589339047160495,9
C0100,6.391012181452109,8
C0099,6.86651653096554,9
C0020,5.6356106945528675,7
C0057,6.633884062755544,9
C0046,5.523179440356211,6
C0041,5.392672545029182,6
C0026,6.478448196388402,9
C0058,5.78582318499241,7
C0096,5.855816630511699,7
C0016,6.45031243178126,8
C0065,6.624516653116587,9
C0063,6.6562379729800805,9
C0012,6.198173791958767,8
C0047,6.7454363294870285,9
C0040,4.787658395561367,5
C0081,3.857355604085838,3
C0074,6.374445435663158,8
C0096,6.615261649533134,9
C0037,6.359625770439644,8
C0076,6.499456158852838,9
C0098,5.869381655305767,7
C0056,5.421994111241634,6
C0100,6.906794817887013,9
C0036,3.762129915853529,2
C0048,5.594748553632066,7
C0072,5.985597368829935,7
C0040,6.684461716416802,9
C0022,6.550408680962865,9
C0077,5.33286371030062,6
C0067,6.698798123221714,9
C0029,3.5624655292582776,2
C0099,6.02835080677459,8
C0038,6.793286744293583,9
C0025,6.5839623195179975,9
C0079,6.741275574785469,9
C0098,6.615060664706812,9
C0032,5.474746597637154,6
C0061,6.683273332416447,9
C0043,5.170881643238353,6
C0087,6.639104294436486,9
C0066,6.249782173429845,8
C0019,6.677624876368361,9
C0027,6.320930151654563,8
C0074,5.810811597414573,7
C0024,6.53207224915844,9
C0063,6.858712082802806,9
C0043,6.033589692158629,8
C0077,4.794301834710595,5
C0084,6.286314617966826,8
C0095,5.412850683138197,6
C0100,6.428912701069197,8
C0051,6.750013157642556,9
C0043,5.604735321054966,7
C0095,6.578111674094435,9
C0041,6.645194995304136,9
C0057,5.428819174612195,6
C0042,6.823851794759431,9
C0008,5.077982367555866,5
C0096,6.548233429307311,9
C0084,5.676822293073418,7
C0080,6.027941113918,8
C0026,6.42965495982885,8
C0041,6.691115532006593,9
C0029,6.898068513392593,9
C0047,5.882096010052617,7
C0008,6.168438497575341,8
C0082,6.831036208568732,9
C0097,6.783449768156538,9
C0032,6.324753149912172,8
C0065,5.50577859046014,6
C0020,5.9983408510474145,7
C0047,6.4108325603851375,8
C0060,6.462061750153929,9
C0054,5.536507153400812,6
C0029,4.45166929500233,4
C0021,6.486709418906949,9
C0061,4.611251656303959,4
C0100,6.8983814819014295,9
C0059,6.869139183011044,9
C0060,5.231055139488869,6
C0061,3.9721769282478934,3
C0033,6.634988091256985,9
C0078,4.694279361059867,5
C0069,6.707094583469987,9
C0030,6.451575656329472,8
C0018,5.942037930445624,7
C0096,4.760891060984867,5
C0091,4.406231323370699,4
C0020,6.772553921313289,9
C0051,6.271385328509733,8
C0039,6.70062040231298,9
C0009,6.682033406653127,9
C0097,6.535720111358577,9
C0090,6.117524346768715,8
C0030,6.89222531086383,9
C0003,3.519868911379654,2
C0072,6.823416690545109,9
C0087,6.780103709127148,9
C0083,6.629772680839144,9
C0072,4.612245099660053,4
C0047,6.129703591331748,8
C0041,6.312097719699449,8
C0047,4.435922788681409,4
C0089,6.456706859252007,8
C0065,6.470923335124473,9
C0092,4.731538484802898,5
C0090,4.774406503233391,5
C0059,4.836202538722539,5
C0075,6.856525140494948,9
C0052,6.055917127052715,8
C0065,5.915015374944575,7
C0055,5.066385309200747,5
C0028,3.8079949350040985,3
C0011,6.400406935795691,8
C0030,4.682501528924415,5
C0006,6.24043177843165,8
C0047,4.458871928370793,4
C0080,6.753367904478237,9
C0057,6.803094518438584,9
C0076,6.559558578664365,9
C0081,6.2380120762012075,8
C0004,6.829772115657053,9
C0015,6.875521301648416,9
C0008,6.513037213970609,9
C0016,4.8077844460498085,5
C0081,6.606028371289769,9
C0018,6.160616429853294,8
C0099,6.026566211693331,8
C0082,3.940221659786825,3
C0079,6.131074303990473,8
C0088,6.599053839306281,9
C0065,6.802450317336714,9
C0093,4.118061088839417,3
C0092,6.848864777709162,9
C0007,6.67309567170668,9
C0052,6.24045126837971,8
C0043,5.945944031806173,7
C0096,6.1027375495174105,8
C0011,5.31772776006786,6
C0066,6.465973636508081,9
C0073,6.534123084392353,9
C0038,5.743419767694698,7
C0096,6.781942591786604,9
C0057,6.367741117751471,8
C0053,6.3336348048438325,8
C0095,6.787799885464096,9
C0089,5.3981627015177525,6
C0097,5.768664686725277,7
C0009,6.633686786482637,9
C0077,6.424917645089647,8
C0078,6.675570983015779,9
C0017,6.601067061957583,9
C0038,5.885992914165747,7
C0032,4.102973888920155,3
C0078,4.8990331175149535,5
C0065,5.798213480221301,7
C0010,5.887020278234509,7
C0091,6.748700929126529,9
C0057,5.830121396699219,7
C0090,6.15339205174855,8
C0039,6.745330462702634,9
C0028,6.169464278252913,8
C0052,6.873215592707393,9
C0071,6.268527940411622,8
C0025,5.350340394615189,6
C0033,5.976198613437549,7
C0085,6.388326083741979,8
C0054,5.8125471894475895,7
C0032,4.799337965065727,5
C0034,5.047866850701583,5
C0065,6.34510990648635,8
C0046,6.225152312297863,8
C0063,6.901596351666553,9
C0040,6.670690272326882,9
C0100,5.742137428532665,7
C0098,6.865630352681466,9
C0080,6.617884145617218,9
C0019,5.96128880459792,7
C0004,6.6240121055389976,9
C0041,6.65960156466376,9
C0013,6.63711385313244,9
C0016,6.5302797814129026,9
C0047,6.195139815226794,8
C0051,4.859192056947237,5
C0032,4.882726162140863,5
C0026,6.48768401848461,9
C0072,6.28325691072757,8
C0002,5.430923331096058,6
C0031,4.424247650107844,4
C0076,6.563206514841245,9
C0021,5.618914254010959,7
C0047,5.169119428076355,6
C0083,6.736883917780683,9
C0061,4.898436636733773,5
C0022,6.838930250551609,9
C0017,6.257131045502082,8
C0046,5.255827314927084,6
C0071,4.550185877655332,4
C0005,4.981412435419353,5
C0089,6.114412001942849,8
C0057,4.66617120754549,4
C0095,5.063796842210488,5
C0094,5.969627852498808,7
C0018,5.584698593266769,7
C0070,5.710327674692205,7
C0021,6.494268079771061,9
C0046,6.678870277038813,9
C0099,5.73924613893177,7
C0081,6.128287391955665,8
C0015,6.518202889334022,9
C0032,6.655762048938863,9
C0007,6.447480173814047,8
C0039,6.6415476381969,9
C0068,6.729095011481092,9
C0052,5.940118619756394,7
C0090,6.80146099416422,9
C0062,6.308280574284827,8
C0068,5.730911142044453,7
C0005,5.014892884348897,5
C0088,6.225884282616507,8
C0099,6.707204576320562,9
C0091,6.879119150945802,9
C0079,5.113191882421348,5
C0072,6.503134814062462,9
C0069,5.76224004422777,7
C0030,6.751335359710835,9
C0003,6.218321196334075,8
C0010,5.903807507177435,7
C0036,6.745212819795777,9
C0032,6.2576101149667345,8
C0078,3.480008562086445,2
C0019,6.620926175981794,9
C0058,5.274792821501079,6
C0083,5.823193813536687,7
C0078,3.9613844349658702,3
C0031,4.894925108600803,5
C0002,6.435829804173703,8
C0062,6.3855653251370965,8
C0100,4.739089003553879,5
C0050,6.677058272013013,9
C0024,5.284573348755777,6
C0042,6.144614726601657,8
C0046,6.791906621209923,9
C0098,6.79179433231293,9
C0093,6.82342757045807,9
C0090,6.2503226722461855,8
C0075,2.8384934971274993,0
C0037,6.306475996731467,8
C0095,6.058515534357592,8
C0002,6.655375998232743,9
C0014,6.288508906261726,8
C0016,6.437655645128107,8
C0025,4.574710978503383,4
C0089,4.321480134805848,4
C0082,6.659960364226798,9
C0040,6.531067114145378,9
C0010,3.343568268825519,2
C0024,6.137597456055943,8
C0034,6.8621719673601715,9
C0033,6.898553068217337,9
C0042,6.0668734583876045,8
C0040,6.9012239965159505,9
C0042,6.8811443275558455,9
C0051,5.33777843542895,6
C0029,6.481485241440785,9
C0035,5.67897735573723,7
C0056,6.717635394115108,9
C0066,6.67849304665975,9
C0080,6.696762605836912,9
C0087,5.41418746259045,6
C0061,6.539990498056798,9
C0024,5.346774141816231,6
C0036,5.7944455095534435,7
C0082,6.410914739782809,8
C0088,4.922386788542191,5
C0013,6.760553731243085,9
C0034,6.754149450696317,9
C0051,5.985471625371573,7
C0022,6.852866053292113,9
C0056,5.532796427525992,6
C0016,5.919619397454638,7
C0027,6.849363163268418,9
C0021,6.322708856184891,8
C0090,4.987707789452551,5
C0098,6.5365176694231995,9
C0003,3.5112468868061133,2
C0072,6.656019333303825,9
C0082,6.6285703367843025,9
C0020,6.886204724951693,9
C0088,6.677650051334376,9
C0029,6.472933448212975,9
C0053,6.336082091883432,8
C0070,3.8707842574115485,3
C0052,6.688416978508906,9
C0012,6.680729200403702,9
C0063,6.899743268371959,9
C0093,3.909620120811836,3
C0092,5.270020767392923,6
C0042,6.250901454119461,8
C0045,6.144056870471156,8
C0008,5.92479041383999,7
C0099,6.5258211334003375,9
C0064,6.883554795276479,9
C0073,4.441356300749876,4
C0040,6.90221998748346,9
C0068,6.546096507811182,9
C0014,6.276662286157464,8
C0024,5.718244066597205,7
C0055,5.93877554232756,7
C0016,6.593058232678748,9
C0097,3.8649313978942956,3
C0038,6.584459845717486,9
C0085,6.866401893298603,9
C0078,6.615958084350879,9
C0006,3.6270040503958487,2
C0025,5.73016471593032,7
C0009,5.274332003797525,6
C0076,6.015522812201053,8
C0080,6.174639905975857,8
C0048,6.856283021213175,9
C0085,6.323839114021915,8
C0046,6.727623323261175,9
C0089,6.141650233871866,8
C0027,5.965017897092999,7
C0007,5.475626381518447,6
C0005,6.191912490490004,8
C0015,6.7606695832769965,9
C0077,6.53874745388431,9
C0005,6.556224225383212,9
C0009,6.29817688984151,8
C0090,5.224347846347863,6
C0007,6.730051045923346,9
C0034,4.410371107683024,4
C0032,4.228584037430304,4
C0020,4.151984341668515,3
C0090,6.4166669208991785,8
C0094,6.700927892152864,9
C0058,6.716510024167141,9
C0056,6.213527514801947,8
C0052,6.4234742104382585,8
C0098,5.328943560089797,6
C0031,5.534850870981006,6
C0034,2.710048203764883,0
C0074,6.581179906438235,9
C0016,3.421326752957321,2
C0032,5.8110212253258,7
C0030,6.41273738542166,8
C0083,6.4224024511891775,8
C0018,4.670489652108734,4
C0065,5.259160651346843,6
C0044,4.712857991405009,5
C0048,6.253732653106242,8
C0039,6.689076744627086,9
C0004,6.856998682651678,9
C0030,6.759150856860093,9
C0039,6.561002376953304,9
C0057,6.038252708606741,8
C0031,6.363562443514051,8
C0018,5.965274564017741,7
C0066,4.372355014977151,4
C0100,6.874498347080685,9
C0097,6.829577497918113,9
C0026,6.870188397495038,9
C0050,6.823481968247357,9
C0092,6.428654394910388,8
C0019,6.461843106058791,9
C0026,5.087904929587556,5
C0086,5.839187111662404,7
C0018,6.854259561039386,9
C0022,6.786920090241708,9
C0012,6.832751521116784,9
C0015,6.159602659385462,8
C0047,3.861992071822581,3
C0090,4.646408094004336,4
C0007,6.641743369940647,9
C0029,5.111204349017951,5
C0094,6.488094892968237,9
C0073,6.846411648741085,9
C0055,6.330629583458914,8
C0059,5.600309066179925,7
C0026,4.469694046425642,4
C0051,6.683273332416447,9
C0006,6.657471747715688,9
C0056,6.4573189552289305,8
C0073,5.222084060548448,6
C0088,6.287988663222178,8
C0098,6.568513209914261,9
C0045,4.805004167866677,5
C0083,6.635867812428997,9
C0011,5.954722758879874,7
C0086,6.494131983172509,9
C0099,6.826686211448137,9
C0094,5.7070438173585725,7
C0016,5.9043258892912185,7
C0024,3.42816382989197,2
C0090,6.695279622792442,9
C0001,6.69723175902403,9
C0023,3.7912103852113983,3
C0048,5.625893002661495,7
C0083,6.042561572235981,8
C0078,3.661251286996462,2
C0086,5.820023581410239,7
C0051,4.360419880919823,4
C0062,6.0332061186876205,8
C0038,6.099533890576726,8
C0091,6.256996864913979,8
C0063,6.723640114635406,9
C0084,6.444051762284881,8
C0057,6.850846245808951,9
C0014,6.006624058865804,7
C0014,6.622310701470548,9
C0011,6.517508778174531,9
C0060,4.366405253770925,4
C0082,6.507934213259058,9
C0028,6.570644838752318,9
C0061,6.749638410885,9
C0016,6.198397412374209,8
C0086,4.884240281591309,5
C0020,6.577819632233027,9
C0079,4.498697941477575,4
C0046,6.1049941050958605,8
C0073,6.559884323099494,9
C0017,5.672050980494704,7
C0008,5.679592235854983,7
C0080,6.752293740354778,9
C0027,6.607042001320536,9
C0099,6.894670039433482,9
C0100,5.682422635534792,7
C0067,6.489113741757341,9
C0055,4.076519977309548,3
C0049,6.45899637396568,8
C0026,6.755664143503331,9
C0024,6.5237678650502025,9
C0008,6.7828267751648825,9
C0036,2.437115985951652,0
C0082,6.013177114013632,7
C0016,6.006648682433022,7
C0020,6.212265356343714,8
C0031,6.821979501960733,9
C0066,5.796027355166652,7
C0075,6.592126304479406,9
C0062,5.893824154465294,7
C0024,6.555484906376052,9
C0036,6.433823946398421,8
C0074,6.89435590701902,9
C0015,5.770942556498723,7
C0099,3.269568939183719,1
C0063,5.961700973902294,7
C0064,5.942825621501422,7
C0059,6.649411919829187,9
C0018,6.613008308808235,9
C0021,5.785516059682871,7
C0012,6.002355029939155,7
C0086,5.1073384426629,5
C0007,6.850825074394594,9
C0086,6.689275833794804,9
C0037,5.842558423853431,7
C0063,6.549679354127776,9
C0094,5.416722430926658,6
C0028,4.793308128103486,5
C0016,6.125623867544565,8
C0028,6.23262481820899,8
C0006,5.65199783150644,7
C0097,6.070899377754016,8
C0014,6.449047609478253,8
C0074,6.779978724039979,9
C0076,6.253732653106242,8
C0028,6.728233798313501,9
C0094,6.313294390920889,8
C0081,6.518704712142068,9
C0013,5.699740985496481,7
C0013,4.899778218510606,5
C0059,6.692058928302977,9
C0096,5.591546525428934,7
C0033,6.041515820506692,8
C0002,6.144164174667925,8
C0049,6.331555229251906,8
C0028,4.829433110570218,5
C0026,6.484971057103506,9
C0044,5.989713014069176,7
C0039,6.604634642841165,9
C0020,6.377474967382011,8
C0069,6.610211405091677,9
C0029,6.764946700320201,9
C0074,6.792703510018767,9
C0081,5.55419912645002,6
C0054,5.234738384905166,6
C0036,6.692827882439268,9
C0057,5.654802292434482,7
C0057,5.268631056177676,6
C0057,6.8110571364029635,9
C0077,6.5227102545635365,9
C0086,5.440684607834958,6
C0088,6.776324535591127,9
C0001,5.942064196812855,7
C0041,5.792464677261214,7
C0094,6.658678345641423,9
C0069,6.725957584948123,9
C0004,5.917414265597815,7
C0041,4.633757642840004,4
C0046,6.17261875614993,8
C0092,6.514045801884826,9
C0049,6.193139283806539,8
C0006,5.027230167668092,5
C0081,5.4165003222257475,6
C0053,6.907735278782134,9
C0084,5.9722307579926825,7
C0003,6.062575174565935,8
C0019,5.98302906828688,7
C0039,6.622403821868638,9
C0074,6.545766240219636,9
C0097,6.539744902522513,9
C0008,6.846868747870457,9
C0066,6.7043775895823865,9
C0058,6.609915120764297,9
C0044,4.6063694665635735,4
C0096,6.851460021926932,9
C0034,6.3900728677529335,8
C0071,6.534326484073427,9
C0029,5.761831232762776,7
C0049,6.576121319001174,9
C0035,6.77993327104405,9
C0051,5.746267086262356,7
C0095,5.166841003759651,6
C0043,5.621233852021042,7
C0035,6.668596668471244,9
C0020,6.674447748993689,9
C0095,6.27887783344001,8
C0003,6.72456534525805,9
C0056,4.791649752930709,5
C0049,6.79158094866517,9
C0025,6.818541478437307,9
C0037,6.559402750330209,9
C0094,4.511518629906636,4
C0015,6.212666214184851,8
C0072,5.8622666086363004,7
C0037,6.768240306107501,9
C0072,5.393309313903605,6
C0098,6.378120534229092,8
C0071,6.0407783836609035,8
C0090,3.8251570724064843,3
C0098,6.4090887660399565,8
C0095,4.958850650946495,5
C0090,6.721088294477945,9
C0031,6.321541376640335,8
C0083,6.660779994414582,9
C0007,3.0037004432031678,1
C0043,6.77733902925776,9
C0048,6.886940139268217,9
C0045,6.586943770489769,9
C0082,5.854154596143375,7
C0017,6.850708623602861,9
C0061,6.577137869362694,9
C0052,4.836123164193783,5
C0062,6.396129335045377,8
C0096,4.746843344304237,5
C0017,6.434883540640893,8
C0013,5.956691926506723,7
C0024,6.155325076258353,8
C0099,4.865609522045998,5
C0006,5.517894565982638,6
C0076,6.412671762164754,8
C0046,6.3540047566979325,8
C0028,6.265263189201137,8
C0018,6.815607094796445,9
C0051,6.397795946544104,8
C0084,6.761132857242337,9
C0085,6.710108894566446,9
C0031,6.902370808705297,9
C0099,6.814136667668781,9
C0057,5.648445929616735,7
C0083,6.094990881683647,8
C0054,6.042775341342409,8
C0017,6.513319127721706,9
C0083,3.8433158074183553,3
C0037,4.638508245598602,4
C0029,6.070645344982423,8
C0088,6.300088303766591,8
C0032,6.83065822859717,9
C0018,5.4716822652990995,6
C0023,6.468831624505224,9
C0003,6.635736559885791,9
C0018,6.7940377180728175,9
C0012,5.178350698500848,6
C0067,6.781522897930093,9
C0037,6.6971823848417795,9
C0044,6.072721901414916,8
C0100,5.633538821267597,7
C0039,5.4383401444678645,6
C0005,6.46078043991722,8
C0088,4.507777839979442,4
C0090,5.629597576466825,7
C0098,4.878322206655547,5
C0080,5.604367213857996,7
C0057,6.228155910967461,8
C0016,5.849814573523068,7
C0065,6.650214363442343,9
C0071,6.516577617482042,9
C0023,5.442980322788598,6
C0096,6.549536286470838,9
C0097,6.210258653284353,8
C0036,6.734353819562742,9
C0002,6.508724426583216,9
C0070,6.491178666119254,9
C0011,5.590203091260391,7
C0014,6.259772650376566,8
C0045,6.7327588279732495,9
C0056,6.763168716823474,9
C0016,5.5076864844404065,6
C0003,6.553904913591473,9
C0031,6.565011416766687,9
C0098,5.885687277953814,7
C0068,6.31559305526936,8
C0042,6.78858878679092,9
C0013,4.40745068701404,4
C0085,5.933808950869816,7
C0090,4.131640346965797,3
C0021,6.04661539157283,8
C0014,5.034612203477704,5
C0008,6.051123997413857,8
C0018,6.3964795539357615,8
C0095,5.033309611135128,5
C0041,5.553424593067639,6
C0090,4.454696072633257,4
C0018,6.5781672914470635,9
C0021,6.538906534111696,9
C0040,6.371150202228659,8
C0083,6.402447735900052,8
C0042,5.210960475329785,6
C0026,6.201381004841098,8
C0041,6.270194165661738,8
C0005,6.591605142550831,9
C0012,6.3200846073525385,8
C0033,6.850750970914342,9
C0082,6.025769350799973,8
C0001,6.532508949457969,9
C0043,6.699143133513836,9
C0002,6.508292123069607,9
C0088,5.808592839008546,7
C0034,6.46079607554456,8
C0093,4.542975582394973,4
C0067,6.875934319992301,9
C0082,5.049471317881454,5
C0059,5.3692882804186155,6
C0042,5.844094990075883,7
C0066,6.4885512222633706,9
C0074,6.298324051462024,8
C0075,5.5066721003888075,6
C0091,6.170572612832435,8
C0002,6.87401233541718,9
C0035,6.505036396541998,9
C0059,5.543183269934562,6
C0082,6.714219072420585,9
C0007,5.095650235088652,5
C0018,6.740141037460408,9
C0012,6.643529282566697,9
C0094,6.709938285613936,9
C0009,5.598533063937103,7
C0092,6.200184577756468,8
C0035,6.3727394164149285,8
C0021,4.8782461060505105,5
C0026,6.548290733434657,9
C0083,6.770915562742133,9
C0014,6.866422737488286,9
C0093,6.828019190962657,9
C0061,5.334745723161588,6
C0017,5.75902794888218,7
C0068,3.6724959748634123,2
C0099,5.8706801368295976,7
C0059,5.2935058095508145,6
C0037,6.717502351861902,9
C0064,5.946754796715697,7
C0074,6.773995288802613,9
C0043,5.539025749041718,6
C0041,6.857934583998181,9
C0095,6.865745078825072,9
C0094,4.941713848629834,5
C0039,5.689176322266839,7
C0089,6.1452580202873985,8
C0088,4.244343779498307,4
C0095,5.422480009168459,6
C0082,6.90845503409641,9
C0083,4.869148531740637,5
C0030,6.2545208797333585,8
C0047,5.3641987356615495,6
C0048,6.906754778648554,9
C0082,4.147569323459399,3
C0024,6.9058935470341885,9
C0030,5.564367138872703,6
C0082,6.521989851694875,9
C0026,5.729352750767731,7
C0057,4.322011202263895,4
C0023,6.165648919970651,8
C0061,4.553350437258295,4
C0036,6.654706490424707,9
C0060,5.115235520807674,5
C0081,6.487181609193173,9
C0033,5.992089351876824,7
C0050,6.338470395643149,8
C0054,6.502984929473315,9
C0054,6.500177941687698,9
C0053,6.621405651764134,9
C0075,6.210479587838412,8
C0097,6.4930274035947875,9
C0006,6.409269867300751,8
C0081,5.68700925407037,7
C0017,5.9146644930127446,7
C0070,6.203850441769232,8
C0051,3.796163119333611,3
C0049,6.571345040439003,9
C0056,4.28040910529489,4
C0051,4.557868912870078,4
C0047,6.774018150909814,9
C0075,5.604293576155459,7
C0064,6.789928492368695,9
C0070,4.584865432647727,4
C0048,6.837890599009151,9
C0091,6.887868848174541,9
C0028,6.628927227083979,9
C0009,6.0963424463252265,8
C0078,5.543222409643759,6
C0029,6.235273098865775,8
C0045,6.491557784294929,9
C0088,6.234410725718371,8
C0095,6.87573815754852,9
C0098,6.777441561227888,9
C0011,6.851195509448336,9
C0027,6.902943721984915,9
C0093,6.291161649137967,8
C0011,6.195955209922982,8
C0009,6.573554460735926,9
C0074,6.678291798923108,9
C0069,5.7453721744153645,7
C0001,6.526392365299398,9
C0098,6.569537519822462,9
C0019,6.758767912945093,9
C0041,6.093614915752915,8
C0018,4.565181177771728,4
C0087,6.0519244494765605,8
C0093,6.577430110366187,9
C0076,6.905612985910103,9
C0041,6.274385302458052,8
C0095,6.707900916895876,9
C0090,6.619032665355109,9
C0045,5.415967059981408,6
C0040,6.778705258564123,9
C0093,6.4932090621377805,9
C0006,6.684399205086604,9
C0069,4.5635145107192585,4
C0072,6.788509924658785,9
C0092,3.666378188767423,2
C0061,6.003590726905823,7
C0035,6.452569323753487,8
C0072,5.052672549887314,5
C0083,6.388208402070763,8
C0014,6.338717745467733,8
C0067,6.887919851148026,9
C0065,5.633610336679198,7
C0004,4.746756550049962,5
C0020,5.455791090372227,6
C0018,6.007633128269566,7
C0056,6.611059370362454,9
C0063,5.784962996312293,7
C0084,6.684099096294915,9
C0056,5.270946169751904,6
C0050,4.229894749042985,4
C0097,6.585426549746589,9
C0006,5.86061526868299,7
C0067,6.204153640518333,8
C0031,3.4641721808235437,2
C0055,6.3846883687937925,8
C0096,6.9016667816415795,9
C0029,6.470845942332798,9
C0039,4.655292795391302,4
C0023,5.410171751322179,6
C0025,6.273386310791004,8
C0015,6.719351261471824,9
C0081,6.3520368863254095,8
C0032,6.814685587408543,9
C0002,6.902441184158368,9
C0059,4.8218126509599415,5
C0067,5.65902915146902,7
C0010,6.587136706284092,9
C0077,6.785847498248802,9
C0088,5.3472027642778475,6
C0064,6.376488824311361,8
C0088,6.530702685310651,9
C0011,6.555911503276897,9
C0018,6.216506295705272,8
C0002,6.150517476962582,8
C0019,4.919104629583938,5
C0085,6.434707019550176,8
C0070,6.707803214132031,9
C0080,6.313131292780753,8
C0083,6.587343381907437,9
C0060,6.264102776268335,8
C0041,6.509692704390714,9
C0037,5.383301690453034,6
C0043,6.76091282886937,9
C0055,6.892611183855478,9
C0011,4.555664766084252,4
C0030,6.637415292836953,9
C0044,6.774383873558979,9
C0032,6.442285356936944,8
C0065,5.556828061699537,6
C0037,6.906694716784816,9
C0084,6.25049634198467,8
C0004,6.1796024892233765,8
C0057,6.502235169361417,9
C0029,6.697145352605213,9
C0059,4.517540436027117,4
C0097,6.728102158742455,9
C0043,5.252587514841863,6
C0084,4.390738575275903,4
C0065,5.850131370991338,7
C0064,6.191769266518158,8
C0072,6.558325454238947,9
C0032,5.771129548115811,7
C0071,3.5248888540047054,2
C0046,2.6546494243750947,0
C0093,6.170091788313665,8
C0071,6.868130484198869,9
C0030,5.7670389242912155,7
C0067,6.72855684017416,9
C0003,6.8377404569100975,9
C0098,6.200813387400003,8
C0092,5.698367841954703,7
C0061,5.131376911792384,6
C0037,6.01109559105713,7
C0016,4.7496167903531195,5
C0042,6.296740927960714,8
C0097,5.3359021268753075,6
C0014,6.894629511763209,9
C0025,5.918329178744893,7
C0023,5.47277474828519,6
C0068,5.869918189028486,7
C0090,6.675659273769901,9
C0100,5.206640577976133,6
C0030,6.308189512043723,8
C0096,5.822009856020851,7
C0022,6.220192476716092,8
C0041,5.1422481808981475,6
C0064,4.821732125936747,5
C0066,6.2873193813737736,8
C0023,5.680582081485765,7
C0004,6.084932121265801,8
C0067,5.293455567131129,6
C0007,6.870375270691737,9
C0044,6.0732058114170995,8
C0045,5.958708890367991,7
C0031,5.484962894822046,6
C0046,5.622319314172629,7
C0060,5.260511651812138,6
C0029,6.385902411366946,8
C0065,5.923426576700698,7
C0071,6.890029094385903,9
C0051,6.82652353134735,9
C0088,6.893707063256078,9
C0045,6.783393148465327,9
C0060,6.686098122435689,9
C0029,6.686098122435689,9
C0030,6.887623997685147,9
C0003,5.737668470655338,7
C0055,6.265092065392643,8
C0064,5.661361980994447,7
C0088,6.601420318031146,9
C0024,5.733826596004578,7
C0054,4.958078043357579,5
C0037,6.86597449163357,9
C0063,6.852570210931669,9
C0076,6.837869151517971,9
C0002,6.818454009461404,9
C0016,5.829710031253992,7
C0029,5.603520052717807,7
C0087,6.700903296444813,9
C0056,5.888351503990635,7
C0096,5.044521290095393,5
C0060,6.829826169418937,9
C0045,5.652839995918626,7
C0060,5.278981630241295,6
C0044,6.087592574202202,8
C0100,6.253482597804248,8
C0021,6.82900423674951,9
C0053,6.525293552638936,9
C0014,6.653198456962184,9
C0074,6.797024815371914,9
C0096,6.649075219489306,9
C0017,6.775457410967504,9
C0028,5.6652495249394175,7
C0010,6.410438005240938,8
C0040,3.547027829873695,2
C0001,2.9507349076232554,1
C0076,6.8911888096735625,9
C0046,5.09650713317022,5
C0024,3.721346644251438,2
