customer_id,transaction_amount^2,transaction_amount transaction_quantity,transaction_quantity^2
C0094,671613.0303999999,6556.16,64.0
C0009,72377.14089999998,1076.12,16.0
C0092,241906.58559999996,1967.36,16.0
C0035,341827.3156,1753.98,9.0
C0021,17004.16,130.4,1.0
C0026,485878.70249999996,6273.45,81.0
C0083,758832.6321,6097.77,49.0
C0014,918741.4201,5751.0599999999995,36.0
C0093,850747.9696000001,1844.72,4.0
C0061,42609.2164,206.42,1.0
C0017,99881.28160000002,632.08,4.0
C0068,1470.7225,345.15000000000003,81.0
C0099,124955.18010000001,2827.92,64.0
C0059,39219.8416,1584.32,64.0
C0037,681863.0625,6606.0,64.0
C0064,145549.88009999998,3433.59,81.0
C0074,763526.44,873.8,1.0
C0043,64226.7649,2280.87,81.0
C0041,903260.1599999999,7603.2,64.0
C0095,917495.7796,3831.44,16.0
C0094,19323.780099999996,556.04,16.0
C0039,86818.62249999998,2357.2,64.0
C0089,216690.25,465.5,1.0
C0088,4721.064099999999,618.39,81.0
C0095,50823.1936,1352.6399999999999,36.0
C0082,999400.0900000001,4998.5,25.0
C0083,16695.224100000003,775.26,36.0
C0030,269734.80960000004,2077.44,16.0
C0047,45207.2644,637.86,9.0
C0048,996004.0,5988.0,36.0
C0082,3878.7984,311.4,25.0
C0024,994288.1795999999,7977.12,64.0
C0030,67579.20159999999,1559.7599999999998,36.0
C0082,460945.94489999994,1357.86,4.0
C0026,94107.8329,1840.62,36.0
C0057,5526.435600000001,223.02,9.0
C0023,225729.51210000002,3800.88,64.0
C0061,8826.6025,845.5500000000001,81.0
C0036,601291.6848999999,775.43,1.0
C0060,27403.491599999998,827.6999999999999,25.0
C0081,429903.1489,3278.35,25.0
C0033,159400.5625,1996.25,25.0
C0050,319145.90489999996,3389.58,36.0
C0054,443729.1769,666.13,1.0
C0054,441241.3476,3321.3,25.0
C0053,562500.0,6000.0,64.0
C0075,246949.3636,1987.76,16.0
C0097,434966.63039999997,2638.08,16.0
C0006,367781.60250000004,1819.3500000000001,9.0
C0081,86441.8801,882.03,9.0
C0017,136478.52490000002,1477.72,16.0
C0070,243690.32249999998,1974.6,16.0
C0051,1894.8609000000001,43.53,1.0
C0049,508839.68890000007,4279.9800000000005,36.0
C0056,5079.412899999999,570.16,64.0
C0051,8907.5844,660.66,49.0
C0047,763561.3924000001,7864.38,81.0
C0075,73218.94809999998,1082.36,16.0
C0064,788277.6225,1775.7,4.0
C0070,9407.060099999999,872.91,81.0
C0048,867729.5103999999,5589.12,36.0
C0091,959048.0761,8813.789999999999,81.0
C0028,571037.1488999999,6045.36,64.0
C0009,196452.8329,886.46,4.0
C0078,64770.25,2290.5,81.0
C0029,259529.1136,4075.52,64.0
C0045,433688.1024999999,5268.4,64.0
C0088,259081.0,4072.0,64.0
C0095,936036.9001,3869.96,16.0
C0098,768813.3124,6137.740000000001,49.0
C0011,891154.8801,6608.07,49.0
C0027,988433.6400000001,994.2,1.0
C0093,290283.8884,4849.0199999999995,81.0
C0011,239864.8576,3918.08,64.0
C0009,511096.30809999997,4289.46,36.0
C0074,630372.4816,793.96,1.0
C0069,97181.8276,2182.1800000000003,49.0
C0001,465028.52489999996,1363.86,4.0
C0098,507000.9615999999,6408.36,81.0
C0019,740597.9364000001,6884.64,64.0
C0041,195381.68039999998,1768.08,16.0
C0018,9040.2064,380.32,16.0
C0087,179716.6449,2543.58,36.0
C0093,515078.93610000005,4306.14,36.0
C0076,993729.8596000001,7974.88,64.0
C0041,280688.04,3178.7999999999997,36.0
C0095,668878.6225,4089.25,25.0
C0090,559833.1684000001,2244.66,9.0
C0045,50162.5609,671.91,9.0
C0040,770761.0848999999,6145.509999999999,49.0
C0093,435124.9296,2638.56,16.0
C0006,638129.3689000001,6390.64,64.0
C0069,9009.8064,854.28,81.0
C0072,786041.8281,5319.54,36.0
C0092,1452.3721,304.88,64.0
C0061,163119.0544,2423.2799999999997,36.0
C0035,401106.8889000001,1266.66,4.0
C0072,24161.5936,621.76,16.0
C0083,352586.56409999996,3562.74,36.0
C0014,319304.10490000003,5085.63,81.0
C0067,959146.0096,5876.16,36.0
C0065,77656.9689,1950.69,49.0
C0004,13043.924099999998,913.68,64.0
C0020,54340.27210000001,466.22,4.0
C0018,164446.4704,3649.68,81.0
C0056,550964.7529,5938.16,64.0
C0063,105215.8969,1946.22,36.0
C0084,637745.9881000001,6388.72,64.0
C0056,37480.96,1355.2,49.0
C0050,4584.6440999999995,270.84,16.0
C0097,523394.3716000001,4340.76,36.0
C0006,122458.0036,699.88,4.0
C0067,243838.44,4444.2,81.0
C0031,957.9024999999999,278.55,81.0
C0055,350108.8900000001,2958.5,25.0
C0096,985909.9848999999,7943.44,64.0
C0029,416063.70089999994,3225.1499999999996,25.0
C0039,10845.1396,104.14,1.0
C0023,49581.92889999999,668.01,9.0
C0025,280126.7329,2117.08,16.0
C0015,684392.1984,6618.24,64.0
C0081,327939.47559999995,2290.64,16.0
C0032,828336.6169,3640.52,16.0
C0002,987439.6900000001,5962.200000000001,36.0
C0059,15175.7761,492.76,16.0
C0067,81721.6569,1143.48,16.0
C0010,525190.0900000001,724.7,1.0
C0077,781862.6929,7073.84,64.0
C0088,43689.360400000005,627.0600000000001,9.0
C0064,344404.6596,586.86,1.0
C0088,469060.6144,1369.76,4.0
C0011,493351.7121,2107.17,9.0
C0018,249950.0025,999.9,4.0
C0002,218986.5616,3743.68,64.0
C0019,18463.374399999997,951.16,49.0
C0085,387008.41000000003,4976.8,64.0
C0070,668747.7729,5724.389999999999,49.0
C0080,303347.5929,1101.54,4.0
C0083,525407.5225000001,2174.55,9.0
C0060,274963.8969,4719.33,81.0
C0041,449731.1844,3353.1,25.0
C0037,46976.227600000006,216.74,1.0
C0043,743785.5048999999,5174.58,36.0
C0055,968196.9609000001,1967.94,4.0
C0011,8867.9889,847.53,81.0
C0030,580826.8944,3048.48,16.0
C0044,764120.7396,3496.56,16.0
C0032,392928.38560000004,626.84,1.0
C0065,66564.0,1806.0,49.0
C0037,995884.2436000002,2993.82,9.0
C0084,267568.25289999996,517.27,1.0
C0004,232131.24000000002,2409.0,25.0
C0057,443063.2969,1331.26,4.0
C0029,654626.6281000001,6472.72,64.0
C0059,8210.1721,271.83,9.0
C0097,696490.3936,4172.799999999999,25.0
C0043,36122.8036,570.1800000000001,9.0
C0084,6352.09,717.3000000000001,81.0
C0065,119909.83839999998,346.28,1.0
C0064,237861.04409999997,1463.1299999999999,9.0
C0072,495742.72810000007,4928.63,49.0
C0032,102336.00999999998,959.6999999999999,9.0
C0071,1085.7025,230.65000000000003,49.0
C0046,174.7684,52.88,16.0
C0093,227748.47290000002,2386.15,25.0
C0071,921888.0225,4800.75,25.0
C0030,101499.58809999998,1274.36,16.0
C0067,697124.8036000001,5009.64,36.0
C0003,867468.7044,931.38,1.0
C0098,242211.62249999997,4429.349999999999,81.0
C0092,88434.86439999999,1189.52,16.0
C0061,28308.0625,1009.5,36.0
C0037,165592.02490000002,2441.58,36.0
C0016,13119.411600000001,801.7800000000001,49.0
C0042,293547.23999999993,1083.6,4.0
C0097,42708.355599999995,413.32,4.0
C0014,972117.1216000001,5915.76,36.0
C0025,137485.22410000002,2224.7400000000002,36.0
C0023,56225.894400000005,237.12,1.0
C0068,124764.36840000002,3178.9800000000005,81.0
C0090,627058.0969,6334.96,64.0
C0100,32934.990399999995,1451.84,64.0
C0030,300358.80249999993,548.05,1.0
C0096,113333.22249999999,1346.6,16.0
C0022,251803.24000000002,2007.2,16.0
C0041,28934.01,680.4,16.0
C0064,15173.312400000003,739.08,36.0
C0066,288057.6241,4293.68,64.0
C0023,85334.0944,2336.96,64.0
C0004,192010.4761,3943.71,81.0
C0067,39215.880900000004,990.15,25.0
C0007,926040.5360999999,8660.789999999999,81.0
C0044,187549.6249,3897.63,81.0
C0045,149080.9321,386.11,1.0
C0031,57619.20159999999,1440.24,36.0
C0046,75916.78089999998,1377.6499999999999,25.0
C0060,36702.896400000005,383.16,4.0
C0029,350961.45639999997,3554.5199999999995,36.0
C0065,138897.8361,2608.83,49.0
C0071,963204.8448999999,2944.29,9.0
C0051,848204.1604,1841.96,4.0
C0088,970323.5025,2955.1499999999996,9.0
C0045,778029.8435999999,2646.18,9.0
C0060,640304.0361000001,4000.9500000000003,25.0
C0029,640304.0361000001,7201.710000000001,81.0
C0030,958578.0649000001,8811.630000000001,81.0
C0003,95691.23559999999,1237.36,16.0
C0055,275509.5121,2624.45,25.0
C0064,82105.17160000002,1146.16,16.0
C0088,540430.8195999999,3675.7,25.0
C0024,94956.42249999999,924.4499999999999,9.0
C0054,19971.342399999998,847.92,36.0
C0037,917917.2864000001,6706.56,49.0
C0063,893610.9960999999,4726.549999999999,25.0
C0076,867692.25,3726.0,16.0
C0002,834610.1449000001,3654.28,16.0
C0016,115097.3476,1357.04,16.0
C0029,73105.3444,1351.9,25.0
C0087,659571.3796,5684.98,49.0
C0056,129463.2361,719.62,4.0
C0096,23768.388899999994,1233.36,64.0
C0060,853831.4408999999,924.03,1.0
C0045,80712.81000000001,568.2,4.0
C0060,38091.32889999999,585.51,9.0
C0044,193037.2096,2636.16,36.0
C0100,269174.19240000006,3631.7400000000002,49.0
C0021,852427.4929,923.27,1.0
C0053,464006.19239999994,3405.8999999999996,25.0
C0014,599478.5475999999,3097.04,16.0
C0074,799557.8723999999,8047.62,81.0
C0096,594548.9449000001,1542.14,4.0
C0017,765765.0064000001,875.08,1.0
C0028,82748.27560000001,287.66,1.0
C0010,368643.2656,5464.44,81.0
C0040,1136.3641,269.68,64.0
C0001,328.3344,54.36,9.0
C0076,965443.8049000001,4912.85,25.0
C0046,26390.002499999995,1462.05,81.0
C0024,1625.7024000000001,362.88,81.0
C0014,310572.1441,4458.32,64.0
C0087,626535.5715999999,4749.24,36.0
C0066,70974.28810000002,532.82,4.0
C0019,113703.84,2697.6,64.0
C0083,28642.177600000003,676.96,16.0
C0015,321749.8729,5105.07,81.0
C0061,332686.7041,1153.58,4.0
C0062,781968.8041,5305.74,36.0
C0055,327241.20249999996,3432.2999999999997,36.0
C0074,980317.8121,990.11,1.0
C0098,79501.44159999999,563.92,4.0
C0063,429260.83239999996,5896.62,81.0
C0086,906323.0401,4760.05,25.0
C0080,312134.51610000007,1676.0700000000002,9.0
C0086,437608.7104,1323.04,4.0
C0077,5367.0276,659.34,81.0
C0047,150707.0041,1552.84,16.0
C0074,525407.5225000001,4349.1,36.0
C0074,318863.50239999994,1694.04,9.0
C0089,395527.78809999995,5660.19,81.0
C0049,377167.9396,4298.98,49.0
C0077,20929.408899999995,289.34,4.0
C0034,42485.4544,1030.6,25.0
C0047,276739.12359999993,3156.3599999999997,36.0
C0038,187.14239999999998,95.75999999999999,49.0
C0008,819097.4016,1810.08,4.0
C0016,887081.4225,3767.4,16.0
C0057,450147.06489999994,2683.72,16.0
C0043,840247.2224999999,6416.55,49.0
C0017,350724.5284,592.22,1.0
C0040,457111.21,6084.900000000001,81.0
C0009,976598.5329,988.23,1.0
C0050,194613.32249999998,3970.35,81.0
C0052,517896.12249999994,2158.95,9.0
C0069,888.6360999999999,268.28999999999996,81.0
C0039,793079.3024999999,8014.95,81.0
C0092,2587.7569,203.48,16.0
C0022,68958.76000000001,2363.4,81.0
C0074,505933.4640999999,2845.16,16.0
C0037,4598.1961,406.86,36.0
C0094,4304.6721,262.44,16.0
C0073,617796.0,3930.0,25.0
C0027,364465.76410000003,4225.97,49.0
C0067,22813.081599999998,151.04,1.0
C0092,825644.8225,5451.9,36.0
C0089,78725.13639999999,561.16,4.0
C0027,303204.4096,2202.56,16.0
C0060,44053.812099999996,1469.23,49.0
C0075,535165.4025,1463.1,4.0
C0010,50881.8249,1127.85,25.0
C0027,394321.2025000001,1255.9,4.0
C0006,155188.7236,3151.52,64.0
C0015,16123.9204,1015.84,64.0
C0002,152498.0601,2343.06,36.0
C0037,266421.1456,3613.12,49.0
C0041,322828.51239999995,4545.44,64.0
C0078,5356.7761,146.38,4.0
C0096,775209.8116,7043.68,64.0
C0090,145298.1924,762.36,4.0
C0004,870936.8976,6532.68,49.0
C0026,889663.9684,2829.66,9.0
C0040,921926.4288999999,1920.34,4.0
C0013,503773.4529,5678.16,64.0
C0005,699966.4896,6693.12,64.0
C0003,324227.74809999997,2847.0499999999997,25.0
C0011,225226.1764,1423.74,9.0
C0014,209187.3169,1829.48,16.0
C0042,135122.40809999997,1470.36,16.0
C0078,155930.2144,3553.92,81.0
C0079,16025.028100000001,1139.31,81.0
C0092,792812.1599999999,8013.599999999999,81.0
C0024,78921.6649,280.93,1.0
C0002,732119.8095999999,7700.76,81.0
C0088,5162.422499999999,431.09999999999997,36.0
C0033,184504.6116,2577.2400000000002,36.0
C0068,445823.29000000004,2670.8,16.0
C0053,1936.0,176.0,16.0
C0077,194560.38809999998,441.09,1.0
C0024,127320.51239999999,1427.28,16.0
C0070,25096.896399999998,316.84,4.0
C0009,57652.81210000001,2160.9900000000002,81.0
C0011,207197.9361,3186.33,49.0
C0058,239.32090000000002,15.47,1.0
C0057,5724.4356,302.64,16.0
C0097,311486.7721,3348.66,36.0
C0046,677180.8681,6583.28,64.0
C0043,594795.7129,771.23,1.0
C0022,3596.4008999999996,299.85,25.0
C0014,52550.977600000006,2063.16,81.0
C0026,563565.5041,4504.26,36.0
C0019,851319.9288999999,2768.0099999999998,9.0
C0009,842375.1961,5506.86,36.0
C0097,80940.25,284.5,1.0
C0048,822123.0241,1813.42,4.0
C0093,55168.6144,704.64,9.0
C0011,469.1556,108.3,25.0
C0021,680988.0484000001,7426.9800000000005,81.0
C0020,24623.886399999996,1412.28,81.0
C0078,38982.5536,1776.96,81.0
C0098,144803.08089999997,1522.12,16.0
C0038,147479.0409,384.03,1.0
C0094,180514.51690000002,3398.96,64.0
C0088,690544.3801000001,1661.98,4.0
C0005,89754.16809999998,2097.1299999999997,49.0
C0021,188729.4249,1737.72,16.0
C0061,251552.40250000003,4012.4,64.0
C0096,822522.0249,6348.509999999999,49.0
C0079,64338.3225,1775.55,49.0
C0045,162239.78410000002,2013.95,25.0
C0001,152349.7024,1170.96,9.0
C0084,917821.4809,1916.06,4.0
C0052,163911.6196,809.72,4.0
C0075,110729.21759999999,1331.04,16.0
C0083,25096.896399999998,1267.36,64.0
C0058,710986.2400000001,6745.6,64.0
C0078,60747.4609,2218.23,81.0
C0082,183655.1025,1714.2,16.0
C0032,952829.7768999999,7809.04,64.0
C0033,164122.2144,1215.3600000000001,9.0
C0095,29756.25,862.5,25.0
C0030,6943.8889,749.97,81.0
C0041,174498.35290000003,417.73,1.0
C0045,754101.1921,2605.17,9.0
C0038,160200.0625,2801.75,49.0
C0056,585791.2369,6888.33,81.0
C0098,394220.7369,1255.74,4.0
C0009,213157.6561,2770.14,36.0
C0042,613261.2721000001,3132.44,16.0
C0081,625855.0321000001,5537.77,49.0
C0084,319801.5601,4524.08,64.0
C0095,63897.7284,1516.68,36.0
C0051,57484.857599999996,1678.32,49.0
C0087,438654.5360999999,2649.24,16.0
C0098,33485.3401,731.96,16.0
C0010,401841.8881,4437.37,49.0
C0040,198942.76089999996,3122.21,49.0
C0006,803.7225000000001,56.7,4.0
C0033,42671.164899999996,826.28,16.0
C0006,848314.6815999999,7368.32,64.0
C0050,937876.0336000001,1936.88,4.0
C0005,22909.849600000005,1059.52,49.0
C0053,306041.30410000007,2212.84,16.0
C0022,388353.31239999994,4362.259999999999,49.0
C0044,90360.36000000002,901.8000000000001,9.0
C0018,366448.62250000006,1210.7,4.0
C0076,887345.1601,8477.91,81.0
C0079,33269.76,547.2,9.0
C0100,317588.6024999999,2254.2,16.0
C0069,177763.42440000002,1264.8600000000001,9.0
C0013,952341.7744,5855.28,36.0
C0076,895540.4689000001,5677.9800000000005,36.0
C0056,27106.329599999997,493.91999999999996,9.0
C0001,754882.9456000001,2606.52,9.0
C0031,280444.38490000006,3177.42,36.0
C0021,2697.7635999999998,259.7,25.0
C0060,488153.74239999993,1397.36,4.0
C0076,146995.55999999997,1150.1999999999998,9.0
C0018,342845.3809,2342.12,16.0
C0100,65336.472100000006,511.22,4.0
C0052,820038.9135999999,905.56,1.0
C0012,207498.4704,911.04,4.0
C0050,447748.3396,3345.7,25.0
C0072,407414.12409999996,1276.58,4.0
C0011,606591.7456,5451.88,49.0
C0003,42667.0336,413.12,4.0
C0007,7067.764899999999,336.28,16.0
C0025,261632.25,3069.0,36.0
C0082,74234.45159999999,544.92,4.0
C0062,102041.9136,2874.96,81.0
C0026,202743.07289999997,900.54,4.0
C0044,991199.4481,8960.31,81.0
C0067,564752.25,3006.0,16.0
C0061,25648.022500000003,1121.05,49.0
C0004,21400.764099999997,438.87,9.0
C0088,442092.00999999995,1994.6999999999998,9.0
C0022,696824.2576,1669.52,4.0
C0056,274712.2569,524.13,1.0
C0046,720953.8281,1698.18,4.0
C0066,187870.2336,2167.2,25.0
C0081,495010.74490000005,703.57,1.0
C0090,676078.6176,822.24,1.0
C0096,502581.74489999993,708.93,1.0
C0091,87568.64640000001,2071.44,49.0
C0047,303854.51290000003,4409.84,64.0
C0039,103684.0,1610.0,25.0
C0005,598.7809,122.35,25.0
C0077,236341.82249999998,3403.0499999999997,49.0
C0080,3133.7603999999997,223.92,16.0
C0005,397631.1364000001,3152.9,25.0
C0034,1331.5201000000002,72.98,4.0
C0059,54933.9844,1875.04,64.0
C0050,979961.4048999998,4949.65,25.0
C0028,34387.9936,370.88,4.0
C0017,125429.30560000002,1062.48,9.0
C0073,46621.44639999999,215.92,1.0
C0007,151.29000000000002,110.7,81.0
C0014,100425.60999999999,633.8,4.0
C0033,88108.0489,1780.98,36.0
C0051,497222.41959999996,6346.26,81.0
C0015,430782.19560000004,5907.06,81.0
C0045,113151.50439999999,2354.66,49.0
C0097,904286.8836000001,6656.58,49.0
C0024,366170.2144,2420.48,16.0
C0042,398552.31609999994,1893.9299999999998,9.0
C0084,38824.7616,1379.28,49.0
C0024,505080.2761000001,6396.210000000001,81.0
C0042,83549.90250000001,289.05,1.0
C0034,991657.4724000001,6970.740000000001,49.0
C0048,39018.1009,987.65,25.0
C0002,211342.47840000002,459.72,1.0
C0071,869910.6361000001,2798.07,9.0
C0031,613120.3204,6264.16,64.0
C0074,312995.49160000007,4475.68,64.0
C0044,322271.93610000005,1703.0700000000002,9.0
C0077,105371.6521,2272.27,49.0
C0066,316980.2601,1126.02,4.0
C0006,569707.9441,4528.74,36.0
C0013,275205.16000000003,2098.4,16.0
C0031,128457.72810000002,2508.8700000000003,49.0
C0016,327264.0849000001,572.07,1.0
C0008,642033.6129,801.27,1.0
C0048,134446.88890000002,2566.69,49.0
C0046,297461.16,1636.1999999999998,9.0
C0078,9405.120400000002,387.92,16.0
C0043,397492.4209,5043.76,64.0
C0071,610539.0769,4688.22,36.0
C0036,267702.75999999995,4139.2,64.0
C0068,110882.3401,2663.92,64.0
C0074,755891.1364,1738.84,4.0
C0066,272.5801000000001,49.53,9.0
C0041,84454.17210000001,2324.88,64.0
C0029,192124.42239999998,876.64,4.0
C0042,86889.35289999998,2358.16,64.0
C0009,327023.8596,571.86,1.0
C0009,984917.3048999999,992.43,1.0
C0064,16835.0625,129.75,1.0
C0057,627279.8401,6336.08,64.0
C0020,903640.36,1901.2,4.0
C0099,231.34410000000003,121.68,64.0
C0039,26442.012100000004,1463.4900000000002,81.0
C0090,836621.2089,7317.36,64.0
C0024,117.2889,32.49,9.0
C0007,780483.9025000001,3533.8,16.0
C0076,428082.3184,654.28,1.0
C0002,174214.4121,2504.34,36.0
C0022,739376.4169,2579.61,9.0
C0078,490028.00039999996,3500.1,25.0
C0054,691176.0769,4988.22,36.0
C0056,568033.5423999999,3014.72,16.0
C0085,539299.2969,6609.33,81.0
C0092,595011.6769,2314.11,9.0
C0058,44893.134399999995,1483.1599999999999,49.0
C0012,952.3396,216.01999999999998,49.0
C0054,546697.5721,739.39,1.0
C0092,212991.4801,1846.04,16.0
C0086,856365.1599999999,7403.2,64.0
C0091,776161.0,3524.0,16.0
C0074,417664.9129,5816.43,81.0
C0089,692040.9721,4991.34,36.0
C0024,140550.00999999998,1874.5,25.0
C0040,568.3456,166.88,49.0
C0001,3663.8809,363.18,36.0
C0045,224742.3649,3792.56,64.0
C0043,276223.82490000007,2627.8500000000004,25.0
C0008,294186.91209999996,542.39,1.0
C0099,975827.8656,987.84,1.0
C0076,32080.392100000005,358.22,4.0
C0088,18760.780899999998,958.79,49.0
C0057,40376.8836,401.88,4.0
C0058,537963.5716,4400.76,36.0
C0037,340542.27359999996,2334.24,16.0
C0011,46668.9609,1944.27,81.0
C0063,266689.61639999994,4647.78,81.0
C0072,178726.0176,1691.04,16.0
C0090,313779.22559999995,1680.48,9.0
C0085,90042.0049,1200.28,16.0
C0024,70771.96089999999,266.03,1.0
C0011,287456.82249999995,2680.75,25.0
C0092,448953.60159999994,2010.12,9.0
C0013,10046.0529,902.07,81.0
C0087,341067.6801,1752.03,9.0
C0013,423840.0609,2604.12,16.0
C0076,3932.5441,501.68,64.0
C0016,298432.7641,3824.0299999999997,49.0
C0023,936443.29,2903.1000000000004,9.0
C0024,32443.2144,180.12,1.0
C0028,64541.402500000004,1016.2,16.0
C0021,619384.7400999999,5509.07,49.0
C0062,129650.4049,3240.63,81.0
C0097,61266.150400000006,247.52,1.0
C0023,973221.7104,3946.08,16.0
C0049,22915.9044,1362.42,81.0
C0082,252757.5625,4524.75,81.0
C0017,169241.7321,3702.5099999999998,81.0
C0090,729281.8404,1707.96,4.0
C0079,8805.945600000001,563.04,36.0
C0038,206007.0544,3177.16,49.0
C0087,760070.1124000001,871.82,1.0
C0041,581025.0625,3811.25,25.0
C0006,2894.4399999999996,430.4,64.0
C0098,866872.7235999999,1862.12,4.0
C0095,267889.05640000006,2070.32,16.0
C0093,95555.1744,2472.96,64.0
C0056,998240.7744,2997.36,9.0
C0039,249620.1444,999.24,4.0
C0100,293373.8896,541.64,1.0
C0063,160712.7921,2004.4499999999998,25.0
C0062,393781.3504,1255.04,4.0
C0080,585439.2196,5355.98,49.0
C0037,778682.7048999999,882.43,1.0
C0045,313320.0625,2239.0,16.0
C0073,78663.42090000001,1682.8200000000002,36.0
C0034,181603.82249999998,1278.4499999999998,9.0
C0011,11223.283599999999,741.5799999999999,49.0
C0096,340694.01610000007,3502.1400000000003,36.0
C0067,2191.1761,234.05,25.0
C0028,100134.2736,2847.96,81.0
C0041,162683.15559999997,3226.72,64.0
C0036,248761.53759999998,4488.84,81.0
C0013,88232.76160000001,297.04,1.0
C0074,2802.6436,370.58,49.0
C0079,837078.6063999999,2744.7599999999998,9.0
C0055,423358.43559999997,1301.32,4.0
C0053,656343.0225,1620.3,4.0
C0036,114914.2201,1016.97,9.0
C0093,194489.82009999998,3969.09,81.0
C0012,84960.59040000002,291.48,1.0
C0043,565158.1329,1503.54,4.0
C0059,375058.25639999995,2449.68,16.0
C0023,82271.44889999999,1720.98,36.0
C0034,795039.7224999999,2674.95,9.0
C0061,142287.3841,1131.6299999999999,9.0
C0039,818246.8849000001,8141.13,81.0
C0091,664241.3001,2445.0299999999997,9.0
C0072,2088.4900000000002,365.6,64.0
C0038,166194.82890000002,1223.01,9.0
C0083,116786.22760000001,2733.92,64.0
C0079,29770.0516,690.16,16.0
C0051,45950.20960000001,1714.88,64.0
C0091,806763.2400000001,2694.6000000000004,9.0
C0066,262861.29000000004,4614.3,81.0
C0010,138071.6964,1114.74,9.0
C0004,742233.9408999999,6892.24,64.0
C0001,265802.1135999999,3093.3599999999997,36.0
C0074,5049.5236,71.06,1.0
C0018,876620.2383999999,2808.84,9.0
C0012,685633.6808999999,828.03,1.0
C0056,518731.2529,4321.38,36.0
C0045,34406.540100000006,556.47,9.0
C0062,333575.5535999999,5198.039999999999,81.0
C0088,38099.136099999996,1561.52,64.0
C0080,613496.2276,6266.08,64.0
C0008,236896.35840000003,2920.32,36.0
C0086,636006.25,1595.0,4.0
C0063,29066.840100000005,1363.92,64.0
C0028,201717.7569,1796.52,16.0
C0093,92379.5236,911.8199999999999,9.0
C0046,362452.16159999993,2408.16,16.0
C0055,313577.6004,3919.86,49.0
C0093,94716.21759999999,1846.56,36.0
C0027,890286.6024999999,5661.299999999999,36.0
C0097,145794.1489,2290.98,36.0
C0079,5356.7761,512.3299999999999,49.0
C0033,303391.65609999996,4406.48,64.0
C0016,520215.9876,5770.08,64.0
C0089,845057.3328999999,6434.889999999999,49.0
C0080,961.0,93.0,9.0
C0086,201161.2201,1345.53,9.0
C0083,8563.651600000001,832.86,81.0
C0003,737949.7215999999,7731.36,81.0
C0051,467719.20999999996,4103.4,36.0
C0069,482246.9136000001,2083.32,9.0
C0020,893610.9960999999,4726.549999999999,25.0
C0036,821107.8225,8155.349999999999,81.0
C0022,173905.68039999998,417.02,1.0
C0042,705616.8001,2520.0299999999997,9.0
C0063,268.3044,65.52,16.0
C0059,166007.3536,2444.64,36.0
C0040,728479.3201,2560.5299999999997,9.0
C0019,376443.6024999999,1227.1,4.0
C0010,529561.8441000001,1455.42,4.0
C0029,536732.0644,3663.1,25.0
C0046,786715.7809,7095.76,64.0
C0009,348583.96809999994,2361.64,16.0
C0057,121703.29960000001,1744.3000000000002,25.0
C0057,33591.5584,1099.68,36.0
C0019,7871.2384,354.88,16.0
C0048,541239.7761000001,5885.52,64.0
C0020,577022.5444,759.62,1.0
C0047,48629.070400000004,1102.6000000000001,25.0
C0034,309080.4025,1667.8500000000001,9.0
C0031,1931.6025000000002,131.85000000000002,9.0
C0031,551350.8008999999,5197.71,49.0
C0066,151126.5625,2721.25,49.0
C0008,18063.36,403.20000000000005,9.0
C0035,469649.7960999999,5482.48,64.0
C0018,275278.60889999993,2623.35,25.0
C0046,589086.9504,6140.16,64.0
C0069,419139.70809999993,3237.0499999999997,25.0
C0085,943287.7129,971.23,1.0
C0086,114704.14240000001,1354.72,16.0
C0010,584200.3489000001,3057.32,16.0
C0100,662026.3225,813.65,1.0
C0057,117621.56159999999,2400.72,49.0
C0003,728752.4689,6829.36,64.0
C0059,221238.5296,2822.16,36.0
C0062,229718.9041,3355.03,49.0
C0040,241385.5161,3930.48,64.0
C0023,20595.120099999996,861.06,36.0
C0063,21368.5924,146.18,1.0
C0086,331326.87210000004,1151.22,4.0
C0006,34782.25,186.5,1.0
C0053,88054.6276,296.74,1.0
C0068,728906.1376,4268.8,25.0
C0059,311319.36160000006,1673.88,9.0
C0021,862093.6801,7427.92,64.0
C0032,524581.5184,2172.84,9.0
C0002,582504.7684000001,763.22,1.0
C0040,247506.25,497.5,1.0
C0019,38466.9769,980.65,25.0
C0096,32187.948099999998,1435.28,64.0
C0077,177249.4201,3368.08,64.0
C0055,170181.00089999998,3712.7699999999995,81.0
C0060,44483.028099999996,421.82,4.0
C0024,341079.3604,4088.14,49.0
C0039,25846.992900000005,1446.93,81.0
C0051,226928.3769,1429.1100000000001,9.0
C0018,31844.402499999997,1427.6,64.0
C0006,329487.4801,4592.08,64.0
C0014,206633.8849,2272.85,25.0
C0033,145901.08090000003,1909.8500000000001,25.0
C0093,302269.04409999994,4398.32,64.0
C0059,453602.25,2020.5,9.0
C0021,99212.40040000001,944.94,9.0
C0084,28889.8009,169.97,1.0
C0071,70320.4324,530.36,4.0
C0063,257931.9369,1015.74,4.0
C0050,440537.51290000003,5309.84,64.0
C0078,12124.2121,880.88,64.0
C0052,39537.3456,1789.56,81.0
C0001,299832.9049000001,1642.71,9.0
C0042,18782.702500000003,959.3500000000001,49.0
C0087,24935.5681,1421.19,81.0
C0041,303656.1024999999,2204.2,16.0
C0087,343806.3225,4690.8,64.0
C0044,293276.40249999997,3790.8499999999995,49.0
C0091,2135.3641000000002,184.84,16.0
C0005,155646.0304,2761.64,49.0
C0028,236555.7769,2431.85,25.0
